 260, 1593201, 2472753, 1787186
 260, 1593201, 2472905, 1787203
 260, 1593134, 2472826, 1787090
 260, 1593134, 2472840, 1787104
 260, 1593072, 2472760, 1787198
 260, 1593078, 2472773, 1787120
 260, 1593118, 2472755, 1787114
 260, 1593093, 2472848, 1787109
 260, 1593108, 2472756, 1787184
 260, 1593116, 2472749, 1787083
 280, 1587868, 2498234, 1745580
 280, 1587834, 2498192, 1745598
 280, 1587911, 2498156, 1745660
 280, 1587818, 2498179, 1745593
 280, 1587783, 2498210, 1745592
 280, 1587760, 2498112, 1745550
 280, 1587920, 2498198, 1745674
 280, 1587923, 2498093, 1745603
 280, 1587773, 2498090, 1745626
 280, 1587780, 2498117, 1745679
 300, 1594144, 2469898, 1818013
 300, 1594217, 2469834, 1818054
 300, 1594082, 2469856, 1818072
 300, 1594181, 2469892, 1817994
 300, 1594144, 2469935, 1817945
 300, 1594230, 2469853, 1817961
 300, 1594150, 2469801, 1817985
 300, 1594239, 2469806, 1817840
 300, 1594140, 2469829, 1817923
 300, 1594257, 2469810, 1817830
 320, 1590349, 2478771, 1792371
 320, 1590349, 2478740, 1792606
 320, 1590375, 2478692, 1792544
 320, 1590346, 2478677, 1792720
 320, 1590340, 2478706, 1792653
 320, 1590345, 2478728, 1792760
 320, 1590384, 2478668, 1792812
 320, 1590297, 2478725, 1792822
 320, 1590364, 2478707, 1792705
 320, 1590311, 2478798, 1792864
 340, 1585136, 2487118, 1811534
 340, 1585089, 2487175, 1811444
 340, 1585110, 2487112, 1811519
 340, 1585131, 2487186, 1811393
 340, 1585121, 2487193, 1811425
 340, 1585134, 2487189, 1811439
 340, 1585161, 2487216, 1811352
 340, 1585188, 2487131, 1811426
 340, 1585179, 2487160, 1811366
 340, 1585177, 2487145, 1811383
 360, 1588546, 2477074, 1800571
 360, 1588493, 2477098, 1800599
 360, 1588451, 2477030, 1800535
 360, 1588477, 2476938, 1800526
 360, 1588563, 2477027, 1800539
 360, 1588577, 2477141, 1800517
 360, 1588543, 2477075, 1800499
 360, 1588502, 2477026, 1800535
 360, 1588571, 2477005, 1800442
 360, 1588612, 2476955, 1800585
 380, 1591657, 2495828, 1759040
 380, 1591552, 2495719, 1759102
 380, 1591655, 2495781, 1759145
 380, 1591625, 2495702, 1759191
 380, 1591658, 2495664, 1759240
 380, 1591710, 2495632, 1759300
 380, 1591649, 2495670, 1759325
 380, 1591720, 2495639, 1759320
 380, 1591651, 2495588, 1759445
 380, 1591639, 2495582, 1759497
 400, 1591655, 2493622, 1760136
 400, 1591624, 2493759, 1760177
 400, 1591700, 2493644, 1760144
 400, 1591662, 2493666, 1760170
 400, 1591659, 2493582, 1760128
 400, 1591683, 2493574, 1760218
 400, 1591816, 2493651, 1760164
 400, 1591724, 2493579, 1760225
 400, 1591698, 2493662, 1760163
 400, 1591721, 2493582, 1760213
 420, 1588560, 2501240, 1782096
 420, 1588512, 2501306, 1782128
 420, 1588566, 2501376, 1782082
 420, 1588468, 2501261, 1782041
 420, 1588549, 2501274, 1782077
 420, 1588465, 2501366, 1782081
 420, 1588511, 2501431, 1782113
 420, 1588510, 2501297, 1782048
 420, 1588520, 2501362, 1782062
 420, 1588431, 2501291, 1782069
 440, 1583469, 2494539, 1837989
 440, 1583507, 2494505, 1837986
 440, 1583576, 2494535, 1837938
 440, 1583534, 2494621, 1837905
 440, 1583555, 2494590, 1837926
 440, 1583588, 2494644, 1837893
 440, 1583603, 2494555, 1837847
 440, 1583506, 2494542, 1837852
 440, 1583567, 2494596, 1837735
 440, 1583600, 2494430, 1837802
 460, 1590887, 2487631, 1762585
 460, 1590800, 2487585, 1762628
 460, 1590773, 2487715, 1762591
 460, 1590838, 2487627, 1762679
 460, 1590754, 2487647, 1762699
 460, 1590796, 2487776, 1762873
 460, 1590855, 2487665, 1762620
 460, 1590799, 2487621, 1762728
 460, 1590838, 2487665, 1762740
 460, 1590746, 2487668, 1762788
 480, 1609587, 2476272, 1785017
 480, 1609601, 2476382, 1784917
 480, 1609634, 2476309, 1784842
 480, 1609691, 2476374, 1784912
 480, 1609734, 2476283, 1784995
 480, 1609703, 2476271, 1784903
 480, 1609641, 2476347, 1784974
 480, 1609685, 2476360, 1784986
 480, 1609701, 2476231, 1784867
 480, 1609709, 2476289, 1784873
 500, 1603684, 2493359, 1767115
 500, 1603759, 2493527, 1767197
 500, 1603660, 2493519, 1767092
 500, 1603591, 2493481, 1767180
 500, 1603854, 2493469, 1767139
 500, 1603691, 2493447, 1767065
 500, 1603624, 2493429, 1767198
 500, 1603851, 2493383, 1767189
 500, 1603691, 2493458, 1767194
 500, 1603683, 2493433, 1767139
 520, 1594655, 2489754, 1726329
 520, 1596917, 2486837, 1742863
 520, 1598600, 2482316, 1747768
 520, 1598629, 2482234, 1747968
 520, 1598681, 2482293, 1748135
 520, 1598511, 2482155, 1748127
 520, 1598609, 2482037, 1748371
 520, 1598637, 2482131, 1748266
 520, 1598599, 2482059, 1748382
 520, -7589295, 2481906, 1748560
 540, 1598726, 2481821, 1748650
 540, 1598699, 2481816, 1748631
 540, 1598661, 2481707, 1748678
 540, 1598607, 2481662, 1748746
 540, 1598696, 2481802, 1748733
 540, 1598703, 2481722, 1748707
 540, 1598763, 2481633, 1748777
 540, 1598689, 2481700, 1748817
 540, 1598668, 2481610, 1748842
 540, 1598687, 2481574, 1748787
 560, 1198692, 2728948, 1798846
 560, 1539471, 2617132, 1592655
 560, 1692116, 2677214, 1658155
 560, 1700098, 2656787, 1660810
 560, 1700272, 2656881, 1663755
 560, 1700202, 2656848, 1664558
 560, 1700148, 2656914, 1664978
 560, 1700032, 2656716, 1665191
 560, 1699914, 2656710, 1665385
 560, 1699906, 2656741, 1665576
 580, 699769, 1576383, 861066
 580, 698656, 1577579, 860430
 580, 705944, 1574708, 861250
 580, 702542, 1576312, 861008
 580, 702670, 1576241, 860357
 580, 1101794, 1574309, 848237
 580, 864006, 1602380, 854215
 580, 3001301, 1513119, 853323
 580, 1263194, 1544536, 852668
 580, 831901, 1558451, 861556
 600, 1940990, 1539908, 844668
 600, 765448, 1618508, 869296
 600, 766452, 1619029, 869693
 600, 767806, 1618875, 869824
 600, 768091, 1618860, 869874
 600, 768336, 1618610, 869915
 600, 768562, 1618669, 869884
 600, 768668, 1618686, 869945
 600, 768859, 1618505, 869944
 600, 768886, 1618500, 869905
 620, 766674, 1564605, 882528
 620, 766110, 1566060, 881501
 620, 766293, 1567506, 881554
 620, -8197387, 1568068, 880740
 620, 746420, 1566118, 880966
 620, 745442, 1568484, 880715
 620, 745231, 1566950, 881226
 620, 743982, 1566772, 881533
 620, 743585, 1566914, 881651
 620, 726808, 1577401, 876622
 640, 1333070, 2355965, 1559304
 640, 1332896, 2355520, 1559504
 640, 1334034, 2355381, 1559943
 640, 1334133, 2355191, 1560232
 640, 1339994, 2356019, 1561498
 640, 1341407, 2355993, 1561891
 640, 1344210, 2355737, 1562058
 640, 1344514, 2355433, 1562146
 640, 1347583, 2359295, 1564671
 640, 1344588, 2355133, 1562399
 0, 1467666, 2274116, 1757908
 0, 1467182, 2273852, 1757495
 0, 1466748, 2273752, 1757461
 0, 1466455, 2273549, 1757214
 0, 1466177, 2273421, 1757191
 0, 1466079, 2273309, 1757079
 0, 1465854, 2273279, 1756885
 0, 1465742, 2273282, 1756884
 0, 1465504, 2273090, 1756790
 0, 1465275, 2273092, 1756762
 20, 1468381, 2395469, 1767522
 20, 1468276, 2394864, 1767456
 20, 1468185, 2394530, 1767316
 20, 1468056, 2394112, 1767278
 20, 1467985, 2393806, 1767235
 20, 1467930, 2393693, 1767097
 20, 1467916, 2393684, 1767102
 20, 1467689, 2393369, 1766991
 20, 1467706, 2393256, 1766976
 20, 1467663, 2393064, 1766951
 40, 1499019, 2384954, 1767579
 40, 1499452, 2384873, 1767482
 40, 1499666, 2384696, 1767437
 40, 1500019, 2384701, 1767447
 40, 1500282, 2384566, 1767451
 40, 1500379, 2384476, 1767388
 40, 1500584, 2384479, 1767339
 40, 1500605, 2384421, 1767315
 40, 1500798, 2384357, 1767327
 40, 1501020, 2384219, 1767286
 60, 1533071, 2380334, 1912079
 60, 1532854, 2380423, 1910303
 60, 1532599, 2380454, 1909490
 60, 1532288, 2380364, 1908816
 60, 1532160, 2380262, 1908427
 60, 1531881, 2380285, 1907968
 60, 1531809, 2380301, 1907772
 60, 1531576, 2380086, 1907501
 60, 1531431, 2380188, 1907350
 60, 1531277, 2380149, 1907229
 80, 1533448, 2420560, 1865873
 80, 1533446, 2420510, 1865793
 80, 1533388, 2420374, 1865874
 80, 1533279, 2420257, 1865772
 80, 1533152, 2420237, 1865798
 80, 1533061, 2420163, 1865809
 80, 1532951, 2420090, 1865805
 80, 1533002, 2420057, 1865720
 80, 1532809, 2420083, 1865745
 80, 1532791, 2419882, 1865750
 100, 1544285, 2403480, 1816072
 100, 1544247, 2403401, 1816195
 100, 1544179, 2403464, 1816203
 100, 1544149, 2403464, 1816159
 100, 1544099, 2403397, 1816160
 100, 1544040, 2403351, 1816109
 100, 1544038, 2403279, 1816215
 100, 1544007, 2403260, 1816183
 100, 1543902, 2403232, 1816082
 100, 1543935, 2403232, 1816136
 120, 1535481, 2441384, 1834864
 120, 1535449, 2441392, 1834870
 120, 1535525, 2441292, 1834873
 120, 1535467, 2441141, 1834797
 120, 1535483, 2441216, 1834779
 120, 1535267, 2441052, 1834816
 120, 1535378, 2441014, 1834842
 120, 1535368, 2440939, 1834825
 120, 1535256, 2440923, 1834835
 120, 1535297, 2440771, 1834809
 140, 1534613, 2436780, 1874273
 140, 1534611, 2436720, 1874174
 140, 1534660, 2436741, 1874182
 140, 1534583, 2436600, 1874174
 140, 1534530, 2436637, 1874218
 140, 1534501, 2436548, 1874184
 140, 1534478, 2436551, 1874214
 140, 1534405, 2436579, 1874139
 140, 1534372, 2436513, 1874173
 140, 1534363, 2436498, 1874121
 160, 1537767, 2427767, 1846348
 160, 1537720, 2427690, 1846267
 160, 1537663, 2427683, 1846341
 160, 1537792, 2427730, 1846212
 160, 1537754, 2427571, 1846143
 160, 1537733, 2427504, 1846280
 160, 1537748, 2427440, 1846211
 160, 1537718, 2427430, 1846165
 160, 1537739, 2427358, 1846245
 160, 1537725, 2427355, 1846274
 180, 903740, 1701361, 802002
 180, 1438479, 2382514, 1409616
 180, 799838, 1738918, 992890
 180, 800203, 1738728, 993108
 180, 800286, 1738067, 993171
 180, 800355, 1737942, 993140
 180, 800575, 1736396, 993127
 180, 800587, 1735596, 993130
 180, 800647, 1735451, 993086
 180, 800587, 1735460, 993069
 200, 774280, 1728828, 992811
 200, 774657, 1728864, 992756
 200, 775262, 1728784, 992735
 200, 775407, 1728821, 992734
 200, 775560, 1728846, 992786
 200, 775660, 1728776, 992721
 200, 775640, 1728718, 992673
 200, 775615, 1728740, 992840
 200, 775608, 1728739, 992703
 200, 775672, 1728779, 992765
 220, 775160, 1728568, 992629
 220, 774972, 1728505, 992563
 220, 774979, 1728626, 992544
 220, 775056, 1728638, 992392
 220, 774929, 1728537, 992498
 220, 774852, 1728539, 992494
 220, 774964, 1728559, 992554
 220, 774966, 1728621, 992506
 220, 774880, 1728622, 992493
 220, 774953, 1728535, 992488
 240, 769465, 1726709, 991391
 240, 768702, 1726576, 991551
 240, 767666, 1726717, 991531
 240, 766721, 1726711, 991571
 240, 766349, 1726707, 991524
 240, 767015, 1726638, 991436
 240, 767070, 1726729, 991486
 240, 766957, 1726754, 991538
 240, 765812, 1726756, 991462
 240, 765771, 1726619, 991477
 260, 777123, 1725484, 990856
 260, 777020, 1725425, 990910
 260, 777082, 1725468, 990908
 260, 776863, 1725515, 990801
 260, 751695, 1725283, 990224
 260, 753191, 1724768, 989392
 260, 753740, 1724815, 989340
 260, 753754, 1724770, 989324
 260, 754499, 1724729, 989445
 260, 754043, 1724764, 989400
 280, 1390701, 2229023, 1646524
 280, 1391204, 2229172, 1647249
 280, 1391802, 2229208, 1647919
 280, 1392286, 2229299, 1648317
 280, 1392618, 2229263, 1648890
 280, 1392884, 2229363, 1649241
 280, 1393286, 2229396, 1649525
 280, 1393618, 2229399, 1649752
 280, 1393911, 2229454, 1650120
 280, 1394040, 2229461, 1650397
 300, 1499384, 2230374, 1654541
 300, 1500367, 2230418, 1654729
 300, 1501215, 2230360, 1654840
 300, 1501847, 2230333, 1654977
 300, 1502557, 2230222, 1655199
 300, 1502873, 2230365, 1655359
 300, 1503268, 2230306, 1655482
 300, 1503541, 2230362, 1655600
 300, 1503898, 2230328, 1655752
 300, 1504243, 2230276, 1655868
 320, 1635352, 2254318, 1683013
 320, 1641956, 2287360, 1682513
 320, 1641513, 2289373, 1682337
 320, 1641110, 2290364, 1682052
 320, 1640984, 2291133, 1681891
 320, 1640698, 2291621, 1681699
 320, 1640518, 2291996, 1681615
 320, 1640363, 2292366, 1681448
 320, 1640109, 2292653, 1681366
 320, 1639904, 2292800, 1681211
 340, 1625432, 2310734, 1710408
 340, 1625474, 2311255, 1710707
 340, 1625319, 2311677, 1710904
 340, 1625251, 2312048, 1711243
 340, 1625206, 2312349, 1711346
 340, 1625163, 2312563, 1711362
 340, 1624998, 2312765, 1711586
 340, 1624955, 2312945, 1711623
 340, 1624870, 2313108, 1711754
 340, 1624905, 2313222, 1711831
 360, 1625723, 2339512, 1712725
 360, 1624928, 2339460, 1724378
 360, 1624295, 2339314, 1731874
 360, 1624305, 2339231, 1732524
 360, 1624303, 2339072, 1732862
 360, 1624195, 2339031, 1732953
 360, 1624176, 2338954, 1732926
 360, 1624061, 2338571, 1732981
 360, 1624147, 2338524, 1733088
 360, 1623963, 2338425, 1733100
 380, 1616661, 2351929, 1737675
 380, 1616617, 2351712, 1737566
 380, 1616544, 2351656, 1737562
 380, 1616471, 2351497, 1737374
 380, 1616472, 2351354, 1737326
 380, 1620867, 2351850, 1730654
 380, 1622986, 2351058, 1727244
 380, 1622950, 2350967, 1727225
 380, 1622878, 2350889, 1727124
 380, 1622841, 2350718, 1727182
